2026-03-02 00:44:05 | MODIFIED | C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows-gather.db-wal
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tcl8\8.5\msgcat-1.6.1.tm
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\msgs\en.msg
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\icons.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\button.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\entry.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\listbox.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\menu.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\panedwindow.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\scale.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\scrlbar.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\spinbox.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\text.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\ttk.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\fonts.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\cursors.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\utils.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\button.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\menubutton.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\scrollbar.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\scale.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\progress.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\notebook.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\panedwindow.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\entry.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\combobox.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\spinbox.tcl
2026-03-02 10:11:55 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.Windows.DevHome_0.2101.858.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\treeview.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\sizegrip.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\defaults.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\classicTheme.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\altTheme.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\clamTheme.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\winTheme.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\xpTheme.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tk8.6\ttk\vistaTheme.tcl
2026-03-02 10:11:55 | MODIFIED | C:\Users\hp world\AppData\Local\Programs\Python\Python312\tcl\tcl8.6\encoding\symbol.enc
2026-03-02 10:11:55 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.PowerAutomateDesktop_11.2602.145.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:11:55 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\C27EB4BA.DropboxOEM_23.4.36.0_neutral_~_xbfy0k16fey96.xml
2026-03-02 10:11:55 | CREATED | C:\Users\HPWORL~1\AppData\Local\Temp\python-languageserver-cancellation\733aa43be2ec6e09728c513c60ecf5a6c0a796afc0\cancellation-bg-5.tmp
2026-03-02 10:11:55 | CREATED | C:\Users\HPWORL~1\AppData\Local\Temp\python-languageserver-cancellation\733aa43be2ec6e09728c513c60ecf5a6c0a796afc0\cancellation-32.tmp
2026-03-02 10:11:55 | CREATED | C:\Users\HPWORL~1\AppData\Local\Temp\python-languageserver-cancellation\733aa43be2ec6e09728c513c60ecf5a6c0a796afc0\cancellation-33.tmp
2026-03-02 10:11:55 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.VP9VideoExtensions_1.2.12.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:11:56 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.WindowsNotepad_11.2510.14.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:11:56 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.ZuneMusic_11.2512.10.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:11:56 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\AD2F1837.myHP_2026.211.2011.0_neutral_~_v10z8vjag6ke6.xml
2026-03-02 10:11:57 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.People_2021.2202.100.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:11:57 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0438.22380.29.aodl
2026-03-02 10:11:57 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:11:57 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0441.22380.30.aodl
2026-03-02 10:11:58 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\AD2F1837.HPEnhance_2024.723.556.0_neutral_~_v10z8vjag6ke6.xml
2026-03-02 10:11:58 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.WebpImageExtension_1.2.14.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:11:58 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.ScreenSketch_2022.2511.47.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:11:58 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0441.22380.30.aodl
2026-03-02 10:11:58 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:11:58 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0441.22380.31.aodl
2026-03-02 10:11:58 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.HEIFImageExtension_1.2.29.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:11:59 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.YourPhone_1.26011.42.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:11:59 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0441.22380.31.aodl
2026-03-02 10:11:59 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:11:59 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0441.22380.32.aodl
2026-03-02 10:11:59 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0441.22380.32.aodl
2026-03-02 10:11:59 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.HEVCVideoExtension_2.4.43.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:12:00 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.WindowsCalculator_2021.2508.4.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:12:00 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0441.22380.32.aodl
2026-03-02 10:12:00 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:12:00 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.33.aodl
2026-03-02 10:12:00 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.33.aodl
2026-03-02 10:12:00 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.XboxGameOverlay_1.54.4001.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:12:01 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\MicrosoftWindows.CrossDevice_1.26011.30.0_neutral_~_cw5n1h2txyewy.xml
2026-03-02 10:12:01 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.33.aodl
2026-03-02 10:12:01 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:12:01 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.34.aodl
2026-03-02 10:12:01 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.34.aodl
2026-03-02 10:12:01 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.34.aodl
2026-03-02 10:12:01 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\AD2F1837.HPSystemEventUtility_2026.129.225.0_neutral_~_v10z8vjag6ke6.xml
2026-03-02 10:12:01 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView\Default\WebStorage\QuotaManager-journal
2026-03-02 10:12:01 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView\Default\WebStorage\QuotaManager-journal
2026-03-02 10:12:01 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView\Default\WebStorage\QuotaManager
2026-03-02 10:12:01 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView\Default\WebStorage\QuotaManager-journal
2026-03-02 10:12:02 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.WindowsCamera_2022.2510.2.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:12:02 | MODIFIED | C:\Windows\Temp\_avg_\nsfsp00000005.tmp
2026-03-02 10:12:02 | MODIFIED | C:\Windows\Temp\_avg_\nsfsp00000005.tmp
2026-03-02 10:12:02 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.StorePurchaseApp_22512.1401.1.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:12:02 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.34.aodl
2026-03-02 10:12:02 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:12:02 | MODIFIED | C:\Windows\System32\winevt\Logs\Microsoft-Windows-CloudStore%4Operational.evtx
2026-03-02 10:12:02 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.35.aodl
2026-03-02 10:12:02 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.35.aodl
2026-03-02 10:12:02 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.35.aodl
2026-03-02 10:12:02 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.35.aodl
2026-03-02 10:12:02 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.35.aodl
2026-03-02 10:12:02 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.35.aodl
2026-03-02 10:12:02 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\AD2F1837.myHP_v10z8vjag6ke6\AC\Microsoft\CryptnetUrlCache\MetaData\59D76868C250B3240414CE3EFBB12518_6E3FAEE5FAFE70BE0597FA44A3BF8C64
2026-03-02 10:12:02 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\AD2F1837.myHP_v10z8vjag6ke6\AC\Microsoft\CryptnetUrlCache\MetaData\E2C6CBAF0AF08CF203BA74BF0D0AB6D5_49536AB5156BDD74EFF881D01C36A419
2026-03-02 10:12:02 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.AVCEncoderVideoExtension_1.1.23.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:12:02 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\AD2F1837.OMENCommandCenter_v10z8vjag6ke6\LocalCache\Local\HPOMEN\GA4_AnonymousAnalyticsBG_20260302.log
2026-03-02 10:12:02 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.35.aodl
2026-03-02 10:12:02 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:12:02 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.36.aodl
2026-03-02 10:12:02 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.36.aodl
2026-03-02 10:12:02 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.AV1VideoExtension_2.0.7.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:12:03 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.XboxIdentityProvider_12.130.16001.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.36.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:12:03 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.37.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask
2026-03-02 10:12:03 | MODIFIED | C:\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask
2026-03-02 10:12:03 | MODIFIED | C:\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask
2026-03-02 10:12:03 | MODIFIED | C:\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask
2026-03-02 10:12:03 | CREATED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Roaming\Code\User\workspaceStorage\16b7c7ad893b27922f971aa5ea6645b5\state.vscdb-journal
2026-03-02 10:12:03 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.37.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:12:03 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.WindowsSoundRecorder_2021.2512.0.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:12:03 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.38.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.38.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.38.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.38.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.38.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.38.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.38.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.38.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.38.aodl
2026-03-02 10:12:03 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:12:03 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.39.aodl
2026-03-02 10:12:04 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.39.aodl
2026-03-02 10:12:04 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:12:04 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.40.aodl
2026-03-02 10:12:04 | MODIFIED | C:\Users\hp world\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView\Default\IndexedDB\https_web.whatsapp.com_0.indexeddb.leveldb\036725.log
2026-03-02 10:12:04 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\settings\Personal\SettingsDatabase.db-wal
2026-03-02 10:12:04 | MODIFIED | C:\ProgramData\Microsoft\Windows\AppRepository\Microsoft.WebMediaExtensions_1.2.17.0_neutral_~_8wekyb3d8bbwe.xml
2026-03-02 10:12:04 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\settings\Personal\SyncEngineDatabase.db-wal
2026-03-02 10:58:37 | CREATED | C:\ProgramData\AVG\Antivirus\psi.db-journal
2026-03-02 10:58:37 | MODIFIED | C:\ProgramData\AVG\Antivirus\psi.db-journal
2026-03-02 10:58:37 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:58:37 | CREATED | C:\ProgramData\AVG\Antivirus\psi.db-journal
2026-03-02 10:58:37 | MODIFIED | C:\ProgramData\AVG\Antivirus\psi.db-journal
2026-03-02 10:58:37 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:58:37 | CREATED | C:\ProgramData\AVG\Antivirus\psi.db-journal
2026-03-02 10:58:37 | MODIFIED | C:\ProgramData\AVG\Antivirus\psi.db-journal
2026-03-02 10:58:37 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:58:40 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0442.22380.89.aodl
2026-03-02 10:58:40 | MODIFIED | C:\Windows\Panther\monitor\WinSetupMon.log
2026-03-02 10:58:40 | CREATED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0528.22380.90.aodl
2026-03-02 10:58:40 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0528.22380.90.aodl
2026-03-02 10:58:40 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0528.22380.90.aodl
2026-03-02 10:58:40 | MODIFIED | C:\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx
2026-03-02 10:58:40 | MODIFIED | C:\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcpv6-Client%4Admin.evtx
2026-03-02 10:58:40 | CREATED | C:\Users\hp world\AppData\LocalLow\Adobe\GrowthSDK\Production\x64\manifest.db-wal
2026-03-02 10:58:40 | CREATED | C:\Users\hp world\AppData\LocalLow\Adobe\GrowthSDK\Production\x64\manifest.db-shm
2026-03-02 10:58:40 | MODIFIED | C:\Users\hp world\AppData\LocalLow\Adobe\GrowthSDK\Production\x64\manifest.db-shm
2026-03-02 10:58:40 | CREATED | C:\Users\HPWORL~1\AppData\Local\Temp\collab_low\etilqs_EEfZy6PfCafmsot
2026-03-02 10:58:40 | MODIFIED | C:\Users\HPWORL~1\AppData\Local\Temp\collab_low\etilqs_EEfZy6PfCafmsot
2026-03-02 10:58:40 | MODIFIED | C:\Users\hp world\AppData\LocalLow\Adobe\GrowthSDK\Production\x64\manifest.db-wal
2026-03-02 10:58:40 | MODIFIED | C:\Users\hp world\AppData\LocalLow\Adobe\GrowthSDK\Production\x64\manifest.db-wal
2026-03-02 10:58:40 | CREATED | C:\Users\HPWORL~1\AppData\Local\Temp\collab_low\etilqs_8JGMiT4NZ0NylP6
2026-03-02 10:58:40 | MODIFIED | C:\Users\HPWORL~1\AppData\Local\Temp\collab_low\etilqs_8JGMiT4NZ0NylP6
2026-03-02 10:58:40 | MODIFIED | C:\Users\hp world\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL-journal
2026-03-02 10:58:40 | MODIFIED | C:\Users\hp world\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL-journal
2026-03-02 10:58:40 | MODIFIED | C:\Users\hp world\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL
2026-03-02 10:58:40 | MODIFIED | C:\Users\hp world\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL-journal
2026-03-02 10:58:40 | MODIFIED | C:\Users\hp world\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2026-03-02.0528.22380.90.aodl
